state,staterr,varname,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
20,KS,Termination,Asian/PI,17,0.0032679419652570374,0.026384003213367035,0.05498058826345643,0
21,KY,Foster Care,Asian/PI,17,0.019542377738291705,0.042516833607887355,0.10287537160975092,0
21,KY,Investigation,Asian/PI,17,0.24765562919248596,0.07263513508661905,0.3900204939622593,0.10529076442271262
21,KY,Confirmed Maltreatment,Asian/PI,17,0.06744316070791016,0.05675100385661969,0.17867512826688475,0
21,KY,Termination,Asian/PI,17,0.0025376888215052906,0.025589923224849886,0.05269393834221107,0
22,LA,Foster Care,Asian/PI,17,0.010126057480868478,0.0359394534178695,0.08056738617989269,0
22,LA,Investigation,Asian/PI,17,0.0713121677499326,0.05708713766696568,0.18320295757718533,0
22,LA,Confirmed Maltreatment,Asian/PI,17,0.02365440974397298,0.04415611865244993,0.11020040230277484,0
22,LA,Termination,Asian/PI,17,8.152972510946377e-4,0.019096199721820133,0.038243848705862095,0
23,ME,Foster Care,Asian/PI,17,0.06663868373960197,0.0913902511570632,0.24576357600744583,0
23,ME,Investigation,Asian/PI,17,0.2913169952117778,0.11707013048796067,0.5207744509681806,0.061859539455374896
23,ME,Confirmed Maltreatment,Asian/PI,17,0.12562741747089745,0.10208446831152558,0.3257129753614876,0
23,ME,Termination,Asian/PI,17,0.02315945423478047,0.0699832305998444,0.1603265862104755,0
24,MD,Foster Care,Asian/PI,17,0.007618396056863944,0.023143209655094307,0.052979086980848786,0
24,MD,Investigation,Asian/PI,17,0.0734895745798887,0.03949043624336487,0.15089082961688383,0
24,MD,Confirmed Maltreatment,Asian/PI,17,0.014847147908438676,0.027114135520730893,0.06799085352907122,0
24,MD,Termination,Asian/PI,17,6.283971861790333e-4,0.0124006305036893,0.02493363297341006,0
25,MA,Foster Care,Asian/PI,17,0.01512605609268769,0.026614711000834283,0.0672908896543229,0
25,MA,Investigation,Asian/PI,17,0.16726009135963882,0.045659778487539514,0.25675325719521624,0.07776692552406138
25,MA,Confirmed Maltreatment,Asian/PI,17,0.07123637398620103,0.03838522712876762,0.14647141915858558,0
25,MA,Termination,Asian/PI,17,0.0022472154418608087,0.0165916437253703,0.0347668371435866,0
26,MI,Foster Care,Asian/PI,17,0.008642911203919343,0.02473748264956869,0.05712837719707397,0
26,MI,Investigation,Asian/PI,17,0.14842824165567958,0.048032019048669744,0.24257099899107226,0.05428548432028689
26,MI,Confirmed Maltreatment,Asian/PI,17,0.044637934042645266,0.03715325489385738,0.11745831363460574,0
26,MI,Termination,Asian/PI,17,0.0020495839066434346,0.017425511309919477,0.03620358607408561,0
27,MN,Foster Care,Asian/PI,17,0.030918938162516313,0.033323394440528974,0.0962327912659531,0
27,MN,Investigation,Asian/PI,17,0.17556108496389924,0.048338045422391555,0.2703036539917867,0.0808185159360118
27,MN,Confirmed Maltreatment,Asian/PI,17,0.052943008319064844,0.03771390067227249,0.12686225363671894,0
27,MN,Termination,Asian/PI,17,0.007747172455401338,0.023696893521446792,0.05419308375743705,0
28,MS,Foster Care,Asian/PI,17,0.01730770673766291,0.052183908674664076,0.1195881677400045,0
28,MS,Investigation,Asian/PI,17,0.14580598853840407,0.08432476994627065,0.31108253763309457,0
28,MS,Confirmed Maltreatment,Asian/PI,17,0.0423084296242149,0.06462644825972544,0.16897626821327677,0
28,MS,Termination,Asian/PI,17,0.0035230305283812102,0.035318354524289615,0.07274700539598886,0
29,MO,Foster Care,Asian/PI,17,0.012938933127609742,0.033793873082830474,0.07917492436995748,0
29,MO,Investigation,Asian/PI,17,0.1721025515195227,0.060438213001792286,0.2905614490030356,0.05364365403600982
29,MO,Confirmed Maltreatment,Asian/PI,17,0.014177478982007358,0.03445966592464022,0.08171842419430218,0
29,MO,Termination,Asian/PI,17,0.002525028533028051,0.022464075644453557,0.04655461679615702,0
30,MT,Foster Care,Asian/PI,17,0.05981184805953521,0.09921150131370622,0.2542663906343994,0
30,MT,Investigation,Asian/PI,17,0.37794327735411437,0.1350426267784115,0.6426268258398009,0.11325972886842783
30,MT,Confirmed Maltreatment,Asian/PI,17,0.10636950029805546,0.11205732338145488,0.32600185412570704,0
30,MT,Termination,Asian/PI,17,0.009803162922520148,0.06093835319346385,0.1292423351817093,0
31,NE,Foster Care,Asian/PI,17,0.03909643358982422,0.05450718542041742,0.14593051701384235,0
31,NE,Investigation,Asian/PI,17,0.25213239037198587,0.07921576877269011,0.4073952971664585,0.09686948357751327
31,NE,Confirmed Maltreatment,Asian/PI,17,0.04569065954551024,0.05646010610096185,0.1563524675033955,0
31,NE,Termination,Asian/PI,17,0.00782517234369888,0.03662299530169392,0.07960624313501896,0
32,NV,Foster Care,Asian/PI,17,0.030567237803952874,0.037380566685584656,0.1038331485076988,0
32,NV,Investigation,Asian/PI,17,0.1808675649549611,0.054461587028490924,0.2876122755308033,0.07412285437911888
32,NV,Confirmed Maltreatment,Asian/PI,17,0.04540337942599586,0.040864399996752156,0.12549760341963007,0
32,NV,Termination,Asian/PI,17,0.0068825603940076835,0.026069994489925634,0.05797974959426193,0
33,NH,Foster Care,Asian/PI,17,0.020228916765771418,0.052154045835905744,0.12245084660414668,0
33,NH,Investigation,Asian/PI,17,0.17135293403730922,0.08352871432466066,0.3350692141136441,0.007636653960974321
33,NH,Confirmed Maltreatment,Asian/PI,17,0.020849107156419758,0.05265491493967336,0.12405274043817953,0
33,NH,Termination,Asian/PI,17,0.001688395714119717,0.027805436360094794,0.05618705097990551,0
34,NJ,Foster Care,Asian/PI,17,0.0030735518334402273,0.015293170365373605,0.03304816574957249,0
34,NJ,Investigation,Asian/PI,17,0.12228239939204802,0.03648110149246498,0.1937853583172794,0.050779440466816664
34,NJ,Confirmed Maltreatment,Asian/PI,17,0.009744145658440229,0.02028561903241383,0.04950395896197134,0
34,NJ,Termination,Asian/PI,17,6.691862408995664e-4,0.010403882111558262,0.02106079517955376,0
35,NM,Foster Care,Asian/PI,17,0.010039236025068288,0.04448398187805298,0.09722784050605213,0
35,NM,Investigation,Asian/PI,17,0.21499211702942952,0.08798954836541922,0.38745163182565123,0.042532602233207845
35,NM,Confirmed Maltreatment,Asian/PI,17,0.07631285539913457,0.07215516533530052,0.2177369794563236,0
35,NM,Termination,Asian/PI,17,0.0020143877571303648,0.030120919781912496,0.06105139052967885,0
36,NY,Foster Care,Asian/PI,17,0.006637751968902886,0.015943326233958107,0.037886671387460776,0
36,NY,Investigation,Asian/PI,17,0.18702430947149434,0.03421575179411789,0.2540871829879654,0.11996143595502327
36,NY,Confirmed Maltreatment,Asian/PI,17,0.07010656999765015,0.02810151398153677,0.1251855374014622,0.015027602593838084
36,NY,Termination,Asian/PI,17,7.90154119625186e-4,0.00934359720264409,0.0191036046368076,0
37,NC,Foster Care,Asian/PI,17,0.00704056956207047,0.02303706858519414,0.052193223989050984,0
37,NC,Investigation,Asian/PI,17,0.1645202627294819,0.047352455098877984,0.25733107472328276,0.07170945073568105
37,NC,Confirmed Maltreatment,Asian/PI,17,0.013050000668807252,0.026749918345888246,0.06547984062674822,0
37,NC,Termination,Asian/PI,17,0.0017557052561555236,0.01620004886565838,0.033507801032845945,0
38,ND,Foster Care,Asian/PI,17,0.05751499302902284,0.08780157231693317,0.22960607477021183,0
38,ND,Investigation,Asian/PI,17,0.264978100908024,0.11787800731976104,0.4960189952547556,0.033937206561292343
38,ND,Confirmed Maltreatment,Asian/PI,17,0.08413413011020326,0.09596365563652205,0.27222289515778647,0
38,ND,Termination,Asian/PI,17,0.01676667995012275,0.0669213900173328,0.14793260438409506,0
39,OH,Foster Care,Asian/PI,17,0.01239836138170558,0.027955659746777713,0.0671914544853899,0
39,OH,Investigation,Asian/PI,17,0.12142551346142821,0.04731882291851883,0.21417040638172513,0.02868062054113131
39,OH,Confirmed Maltreatment,Asian/PI,17,0.026158601754975738,0.03348367768407617,0.09178661001576502,0
39,OH,Termination,Asian/PI,17,0.0019044726233644615,0.01757324352442943,0.03634802993124614,0
40,OK,Foster Care,Asian/PI,17,0.03452754556394057,0.046322913114692006,0.12532045526873692,0
40,OK,Investigation,Asian/PI,17,0.2778155492612756,0.07010588549216018,0.4152230848259095,0.14040801369664166
40,OK,Confirmed Maltreatment,Asian/PI,17,0.10471084557029992,0.059355992119365854,0.22104859012425698,0
40,OK,Termination,Asian/PI,17,0.020104074850413323,0.04054191289913284,0.09956622413271368,0
41,OR,Foster Care,Asian/PI,17,0.027374030568913868,0.037365391646792964,0.10061019819662807,0
41,OR,Investigation,Asian/PI,17,0.2340207572961156,0.05821986876452834,0.34813170007459115,0.11990981451764006
41,OR,Confirmed Maltreatment,Asian/PI,17,0.07418682980661047,0.04692196301279245,0.16615387731168368,0
41,OR,Termination,Asian/PI,17,0.0049473291071293335,0.024583819721281232,0.05313161576084055,0
42,PA,Foster Care,Asian/PI,17,0.008742365582426137,0.02283662831380128,0.053502157077476645,0
42,PA,Investigation,Asian/PI,17,0.08200509632449447,0.03881423794936408,0.15808100270524805,0.0059291899437408785
42,PA,Confirmed Maltreatment,Asian/PI,17,0.006830497987037706,0.02148192386008344,0.04893506875280124,0
42,PA,Termination,Asian/PI,17,0.0024415688389055196,0.01659186021796394,0.03496161486611484,0
44,RI,Foster Care,Asian/PI,17,0.02666374946630158,0.056045126262192047,0.136512196940198,0
44,RI,Investigation,Asian/PI,17,0.1827377792786366,0.08496534948539806,0.34926986427001683,0.016205694287256406
44,RI,Confirmed Maltreatment,Asian/PI,17,0.08175660830269758,0.07246694918005654,0.22379182869560843,0
44,RI,Termination,Asian/PI,17,0.008273510972065384,0.04173833380560496,0.09008064523105111,0
45,SC,Foster Care,Asian/PI,17,0.021991374299487068,0.0428182334091608,0.10591511178144224,0
45,SC,Investigation,Asian/PI,17,0.1574024134639069,0.06601894435387044,0.286799544397493,0.028005282530320835
45,SC,Confirmed Maltreatment,Asian/PI,17,0.03830248460366452,0.0488861710260283,0.13411937981467997,0
45,SC,Termination,Asian/PI,17,0.0010660221099761252,0.02005589771885015,0.040375581638922416,0
46,SD,Foster Care,Asian/PI,17,0.03147615296765023,0.07250573041833638,0.17358738458758954,0
46,SD,Investigation,Asian/PI,17,0.12098152395904803,0.09801901017008821,0.3130987838924209,0
46,SD,Confirmed Maltreatment,Asian/PI,17,0.0413746378990025,0.07720269587769116,0.19269192181927716,0
46,SD,Termination,Asian/PI,17,0.005728717710705045,0.04846248231433069,0.1007151830467932,0
47,TN,Foster Care,Asian/PI,17,0.008527780445085176,0.030553573794798325,0.0684127850828899,0
47,TN,Investigation,Asian/PI,17,0.22087785961858264,0.06290865964615003,0.34417883252503667,0.09757688671212858
47,TN,Confirmed Maltreatment,Asian/PI,17,0.028203237095097297,0.040948253028840684,0.10846181303162504,0
47,TN,Termination,Asian/PI,17,0.0021248986798247937,0.02153278129041594,0.04432915000904003,0
48,TX,Foster Care,Asian/PI,17,0.00656968783383699,0.0158884175084841,0.03771098615046582,0
48,TX,Investigation,Asian/PI,17,0.1301988854476832,0.031895291587691894,0.19271365695955933,0.0676841139358071
48,TX,Confirmed Maltreatment,Asian/PI,17,0.028007471181279053,0.022669851288220685,0.0724403797061916,0
48,TX,Termination,Asian/PI,17,0.002122750457365416,0.011970656915197088,0.025585238011151708,0
49,UT,Foster Care,Asian/PI,17,0.025133192398162654,0.0400921343074664,0.1037137756407968,0
49,UT,Investigation,Asian/PI,17,0.23463209104328436,0.06419253233013184,0.36044945441034276,0.10881472767622596
49,UT,Confirmed Maltreatment,Asian/PI,17,0.12067548463142215,0.05719393076179826,0.23277558892454675,0.008575380338297564
49,UT,Termination,Asian/PI,17,0.005588209424105692,0.0277724953405249,0.0600223002915345,0
50,VT,Foster Care,Asian/PI,17,0.01331485996659676,0.06487147952028875,0.1404629598263627,0
50,VT,Investigation,Asian/PI,17,0.17367122614378738,0.11562824035878394,0.4003025772470039,0
50,VT,Confirmed Maltreatment,Asian/PI,17,0.04332962028111187,0.08623920840516648,0.21235846875523817,0
50,VT,Termination,Asian/PI,17,0,0,0,0
51,VA,Foster Care,Asian/PI,17,0.004245589298081651,0.01804360911745692,0.03961106316829722,0
51,VA,Investigation,Asian/PI,17,0.11058731810751768,0.039066887764857686,0.18715841812663875,0.03401621808839661
51,VA,Confirmed Maltreatment,Asian/PI,17,0.011484573329429384,0.023096940223855004,0.05675457616818519,0
51,VA,Termination,Asian/PI,17,0.001374048722533397,0.013603187673099624,0.02803629656180866,0
53,WA,Foster Care,Asian/PI,17,0.02616569068935562,0.027038872831403667,0.0791618814389068,0
53,WA,Investigation,Asian/PI,17,0.15131403428201184,0.03977672815298998,0.22927642146187222,0.07335164710215149
53,WA,Confirmed Maltreatment,Asian/PI,17,0.02304794018275695,0.026156348124263793,0.07431438250631398,0
53,WA,Termination,Asian/PI,17,0.006103483040402605,0.018908752958994007,0.043164638840030856,0
54,WV,Foster Care,Asian/PI,17,0.05812132495146287,0.08717852786091175,0.22899123955884992,0
54,WV,Investigation,Asian/PI,17,0.4688815140663599,0.11865172676936057,0.7014388985343066,0.2363241295984132
54,WV,Confirmed Maltreatment,Asian/PI,17,0.059693475200860435,0.08787300616151159,0.23192456727742314,0
54,WV,Termination,Asian/PI,17,0.01900910434055947,0.06669469159817938,0.14973069987299106,0
55,WI,Foster Care,Asian/PI,17,0.022808476115238258,0.03527740582636575,0.09195219153491513,0
55,WI,Investigation,Asian/PI,17,0.14907356136354813,0.05347540536356879,0.25388535587614297,0.0442617668509533
55,WI,Confirmed Maltreatment,Asian/PI,17,0.02707943697679474,0.03665906878750445,0.09893121180030345,0
55,WI,Termination,Asian/PI,17,0.004097046187161946,0.022948513428794594,0.049076132507599346,0
56,WY,Foster Care,Asian/PI,17,0.02107898597892019,0.08218023098783711,0.18215223871508093,0
56,WY,Investigation,Asian/PI,17,0.14561444712352148,0.1268308797593519,0.3942029714518512,0
56,WY,Confirmed Maltreatment,Asian/PI,17,0.029293707344996922,0.08895996204321459,0.2036552329496975,0
56,WY,Termination,Asian/PI,17,0,0,0,0
1,AL,Foster Care,Black,17,0.05972098057849455,0.02764602604817807,0.11390719163292357,0.005534769524065536
1,AL,Investigation,Black,17,0.38246713812035227,0.03775537794477242,0.4564676788921062,0.3084665973485983
1,AL,Confirmed Maltreatment,Black,17,0.14745089014263135,0.03347595609689852,0.21306376409255245,0.08183801619271026
1,AL,Termination,Black,17,0.010206667151323581,0.018123577432092794,0.045728878918225455,0
2,AK,Foster Care,Black,17,0.11085471366714715,0.07282796673213698,0.2535975284621356,0
2,AK,Investigation,Black,17,0.47239420346598493,0.08670422779820165,0.6423344899504602,0.3024539169815097
2,AK,Confirmed Maltreatment,Black,17,0.20438007209744632,0.08151236229649422,0.36414430219857497,0.04461584199631766
2,AK,Termination,Black,17,0.03319619512302763,0.05548710622932363,0.14195092333250192,0
4,AZ,Foster Care,Black,17,0.18465844887454524,0.045298706280746975,0.2734439131848093,0.09587298456428117
4,AZ,Investigation,Black,17,0.6663661695851005,0.045146744552852926,0.7548537889086923,0.5778785502615088
4,AZ,Confirmed Maltreatment,Black,17,0.22819742109010133,0.0471400457478272,0.32059191075584265,0.13580293142436
4,AZ,Termination,Black,17,0.0792775556255422,0.0381674027111051,0.1540856649393082,0.004469446311776204
5,AR,Foster Care,Black,17,0.097082990014219,0.03835861062633782,0.17226586684184114,0.021900113186596862
5,AR,Investigation,Black,17,0.7325988561291519,0.040414785300551974,0.8118118353182338,0.65338587694007
5,AR,Confirmed Maltreatment,Black,17,0.21689900862470624,0.044661860264789424,0.3044362547436935,0.12936176250571896
5,AR,Termination,Black,17,0.024028558350906712,0.027815605245483172,0.07854714463205373,0
6,CA,Foster Care,Black,17,0.13749494516216265,0.02773773839723526,0.19186091242074377,0.08312897790358154
6,CA,Investigation,Black,17,0.5145108351723009,0.0313701720405908,0.5759963723718589,0.45302529797274294
6,CA,Confirmed Maltreatment,Black,17,0.2106119330564717,0.02994403579862945,0.2693022432217854,0.15192162289115796
6,CA,Termination,Black,17,0.04088163895035167,0.021336101139986012,0.08270039718472424,0
8,CO,Foster Care,Black,17,0.10701726722524221,0.04425445772282118,0.1937560043619717,0.0202785300885127
8,CO,Investigation,Black,17,0.4803464890208884,0.05310674012619718,0.5844356996682348,0.37625727837354195
8,CO,Confirmed Maltreatment,Black,17,0.24296638814078986,0.05126266628145047,0.3434412140524328,0.14249156222914694
8,CO,Termination,Black,17,0.024303098342448926,0.031488645468029285,0.08602084345978632,0
9,CT,Foster Care,Black,17,0.08520191976328141,0.03951611851763384,0.16265351205784373,0.007750327468719079
9,CT,Investigation,Black,17,0.41663309411920096,0.05009262045883935,0.5148146302185261,0.31845155801987585
9,CT,Confirmed Maltreatment,Black,17,0.2459461677970299,0.04812503964527028,0.3402712455017597,0.15162109009230015
9,CT,Termination,Black,17,0.022891049958782994,0.029224787960368873,0.08017163436110598,0
10,DE,Foster Care,Black,17,0.05373789588417441,0.04157972013701401,0.13523414735272188,0
10,DE,Investigation,Black,17,0.5796521560149597,0.05638383955986975,0.6901644815523044,0.469139830477615
10,DE,Confirmed Maltreatment,Black,17,0.1558338840342817,0.05209566029402788,0.25794137821057633,0.053726389857987056
10,DE,Termination,Black,17,0.017094834957766536,0.031738992591310494,0.0793032604367351,0
11,DC,Foster Care,Black,17,0.06167393547881224,0.04047383529286389,0.14100265265282547,0
11,DC,Investigation,Black,17,0.7092504490865155,0.04808808859010591,0.8035031027231231,0.6149977954499078
11,DC,Confirmed Maltreatment,Black,17,0.21072227475108102,0.05152931022520653,0.31171972279248583,0.10972482670967622
11,DC,Termination,Black,17,0.019519712559274302,0.030586851857345363,0.07946994219967121,0
12,FL,Foster Care,Black,17,0.08642694868127497,0.022968634549692588,0.13144547239867244,0.0414084249638775
12,FL,Investigation,Black,17,0.5837559976973279,0.02787140075456673,0.6383839431762787,0.5291280522183771
12,FL,Confirmed Maltreatment,Black,17,0.1836168643543436,0.026651772906815283,0.23585433925170154,0.13137938945698566
12,FL,Termination,Black,17,0.030750781625086432,0.018095711820337253,0.06621837679294745,0
13,GA,Foster Care,Black,17,0.057252606507112516,0.021404743902746392,0.09920590455649544,0.015299308457729588
13,GA,Investigation,Black,17,0.623094286438982,0.027689664338362355,0.6773660285421722,0.5688225443357918
13,GA,Confirmed Maltreatment,Black,17,0.12245793704204205,0.025242524448237477,0.17193328496058752,0.07298258912349659
13,GA,Termination,Black,17,0.012115392117419077,0.014767652198891633,0.04105999042724667,0
15,HI,Foster Care,Black,17,0.07451363561387668,0.06700216367669133,0.2058378764201917,0
15,HI,Investigation,Black,17,0.21035317454025232,0.08149849615067124,0.37009022699556793,0.05061612208493668
15,HI,Confirmed Maltreatment,Black,17,0.0906608718535859,0.0696778082904673,0.2272293761029018,0
15,HI,Termination,Black,17,0.018322914665485357,0.04766867692895649,0.11175352144624007,0
16,ID,Foster Care,Black,17,0.05472630294543662,0.06803063293719705,0.18806634350234283,0
16,ID,Investigation,Black,17,0.27810874821062964,0.09273445007063584,0.45986827034907585,0.09634922607218341
16,ID,Confirmed Maltreatment,Black,17,0.08144984413076206,0.07472585384923328,0.22791251767525927,0
16,ID,Termination,Black,17,0.024210501721960445,0.055852964788966765,0.1336823127083353,0
17,IL,Foster Care,Black,17,0.06991680292939313,0.025949642077665116,0.12077810140161677,0.019055504457169505
17,IL,Investigation,Black,17,0.6870954051466843,0.03064950913906445,0.7471684430592507,0.627022367234118
17,IL,Confirmed Maltreatment,Black,17,0.27742827018461025,0.033458295908801255,0.3430065301658607,0.2118500102033598
17,IL,Termination,Black,17,0.027166173768349608,0.020809628928697865,0.06795304646859743,0
18,IN,Foster Care,Black,17,0.18115194179822403,0.038756107608677176,0.2571139127112313,0.10518997088521675
18,IN,Investigation,Black,17,0.7927000069247863,0.03366562929987546,0.8586846403525421,0.7267153734970304
18,IN,Confirmed Maltreatment,Black,17,0.3600805384552345,0.042280265512587366,0.4429498588599058,0.27721121805056326
18,IN,Termination,Black,17,0.024062423051251197,0.024861790561805017,0.07279153255238903,0
19,IA,Foster Care,Black,17,0.16857451521853994,0.05419091119436243,0.2747887011594903,0.06236032927758958
19,IA,Investigation,Black,17,0.6723689281198962,0.05421172420032835,0.7786239075525399,0.5661139486872526
19,IA,Confirmed Maltreatment,Black,17,0.3679104498690202,0.059438463282300194,0.4844098379023286,0.2514110618357118
19,IA,Termination,Black,17,0.05543141965131555,0.04250645861339764,0.13874407853357493,0
20,KS,Foster Care,Black,17,0.14045997681219258,0.04993857048829863,0.2383395749692579,0.04258037865512726
20,KS,Investigation,Black,17,0.5057869834316137,0.05602848810193773,0.6156028201114117,0.3959711467518157
20,KS,Confirmed Maltreatment,Black,17,0.10844335230241361,0.047331329631615286,0.20121275838037958,0.01567394622444765
20,KS,Termination,Black,17,0.05305808558073233,0.04043327854330409,0.13230731152560835,0
21,KY,Foster Care,Black,17,0.1249186214585613,0.04248120631163845,0.20818178582937266,0.041655457087749925
21,KY,Investigation,Black,17,0.7340575988532434,0.04256905045509133,0.8174929377452224,0.6506222599612644
21,KY,Confirmed Maltreatment,Black,17,0.35710277942083224,0.04939214969762148,0.45391139282817033,0.26029416601349414
21,KY,Termination,Black,17,0.035944374905779564,0.032168103284433654,0.09899385734326953,0
22,LA,Foster Care,Black,17,0.0556841220406661,0.025607865050204025,0.10587553753906598,0.005492706542266211
22,LA,Investigation,Black,17,0.3218225865208777,0.0352815684667722,0.3909744607157512,0.2526707123260042
22,LA,Confirmed Maltreatment,Black,17,0.1543285358600709,0.03186030379506719,0.21677473129840258,0.0918823404217392
22,LA,Termination,Black,17,0.013822571565359917,0.018340114031177752,0.04976919506646831,0
23,ME,Foster Care,Black,17,0.09655515162761011,0.07389039517935585,0.24138032617914756,0
23,ME,Investigation,Black,17,0.6444350969203891,0.08515566847026335,0.8113402071221053,0.47752998671867297
23,ME,Confirmed Maltreatment,Black,17,0.3088319698599472,0.08974909623907229,0.4847401984885289,0.13292374123136552
23,ME,Termination,Black,17,0.03944249557107646,0.06009479653977031,0.15722829678902628,0
24,MD,Foster Care,Black,17,0.040862887522459077,0.023391659775351962,0.08671054068214892,0
24,MD,Investigation,Black,17,0.3861931050306181,0.03477561839193451,0.4543533170788097,0.3180328929824265
24,MD,Confirmed Maltreatment,Black,17,0.11699439899955566,0.02948764437671554,0.17479018197791812,0.0591986160211932
24,MD,Termination,Black,17,0.006202686905420099,0.014800448610778387,0.035211566182545735,0
25,MA,Foster Care,Black,17,0.10660424584528053,0.03693263884275554,0.17899221797708137,0.03421627371347967
25,MA,Investigation,Black,17,0.5442553395357668,0.04357126030692296,0.6296550097373358,0.45885566933419775
25,MA,Confirmed Maltreatment,Black,17,0.31304009898980767,0.04407579270852621,0.399428652698519,0.2266515452810963
25,MA,Termination,Black,17,0.02082332962552838,0.025296976944337548,0.07040540443642998,0
26,MI,Foster Care,Black,17,0.08356550004328425,0.028381387222525808,0.13919301899943484,0.02793798108713367
26,MI,Investigation,Black,17,0.6135646936713417,0.03457285640045562,0.6813274922162347,0.5458018951264487
26,MI,Confirmed Maltreatment,Black,17,0.3358299341855185,0.03602151978671798,0.4064321129674857,0.26522775540355126
26,MI,Termination,Black,17,0.03737695231764898,0.0236034156419473,0.08363964697586569,0
27,MN,Foster Care,Black,17,0.12424841939879026,0.03957439884463038,0.20181424113426583,0.046682597663314715
27,MN,Investigation,Black,17,0.479785585435876,0.04578415906326656,0.5695225371998784,0.3900486336718736
27,MN,Confirmed Maltreatment,Black,17,0.18608842295954195,0.042443654573447114,0.2692779859234983,0.10289885999558561
27,MN,Termination,Black,17,0.04018625673567573,0.03066061558805855,0.1002810632882705,0
28,MS,Foster Care,Black,17,0.05522010956832134,0.027832178707053797,0.10977117983414678,6.690393024958996e-4
28,MS,Investigation,Black,17,0.4417399476143587,0.03866319613221532,0.5175198120335007,0.36596008319521667
28,MS,Confirmed Maltreatment,Black,17,0.1727708997683664,0.03525572119095392,0.24187211330263608,0.10366968623409671
28,MS,Termination,Black,17,0.009720686159671782,0.018312161229718044,0.045612522169919144,0
29,MO,Foster Care,Black,17,0.09355708093453112,0.0339311084225215,0.16006205344267327,0.027052108426388985
29,MO,Investigation,Black,17,0.478680178508168,0.041646025218769894,0.560306387936957,0.397053969079379
29,MO,Confirmed Maltreatment,Black,17,0.07602553927105635,0.03243919220163737,0.13960635598626558,0.012444722555847096
29,MO,Termination,Black,17,0.02690130439832622,0.02543918373410965,0.07676210451718113,0
30,MT,Foster Care,Black,17,0.18355195284509085,0.10604164669179157,0.39139358036100236,0
30,MT,Investigation,Black,17,0.7400414148971064,0.0986811239263644,0.9334564177927807,0.5466264120014321
30,MT,Confirmed Maltreatment,Black,17,0.3703931646087656,0.1151442094248233,0.5960758150814193,0.14471051413611194
30,MT,Termination,Black,17,0.05919308687593472,0.08460051435634244,0.22501009501436592,0
31,NE,Foster Care,Black,17,0.15101634533998132,0.0573188806903542,0.26336135149307555,0.03867133918688709
31,NE,Investigation,Black,17,0.5956021323738709,0.06153122629200795,0.7162033359062066,0.4750009288415354
31,NE,Confirmed Maltreatment,Black,17,0.18037272751790295,0.05903189931423522,0.296075250173804,0.06467020486200192
31,NE,Termination,Black,17,0.04906229705209662,0.0448507397478635,0.1369697469579091,0
32,NV,Foster Care,Black,17,0.16835808796474822,0.0469226771193483,0.2603265351186709,0.07638964081082555
32,NV,Investigation,Black,17,0.6171684118796846,0.048920996360070766,0.7130535647454234,0.5212832590139459
32,NV,Confirmed Maltreatment,Black,17,0.2175811513006622,0.048944632801941404,0.31351263159246734,0.12164967100885704
32,NV,Termination,Black,17,0.04581181809491826,0.03549719831410126,0.11538632679055673,0
33,NH,Foster Care,Black,17,0.11572744698763214,0.08041420130833882,0.27333928155197623,0
33,NH,Investigation,Black,17,0.6416255411090801,0.08888323120968343,0.8158366742800596,0.4674144079381006
33,NH,Confirmed Maltreatment,Black,17,0.13364003921431789,0.08288935064193075,0.2961031664725021,0
33,NH,Termination,Black,17,0.03281525195464871,0.060144724101880064,0.15069891119433365,0
34,NJ,Foster Care,Black,17,0.06775016067183792,0.028250978716164808,0.12312207895552094,0.012378242388154902
34,NJ,Investigation,Black,17,0.5275407629818809,0.03677179409144248,0.5996134794011082,0.45546804656265366
34,NJ,Confirmed Maltreatment,Black,17,0.11168200096938316,0.03141635337973939,0.17325805359367236,0.050105948345093965
34,NJ,Termination,Black,17,0.028525481891765375,0.023033681354286423,0.07367149734616676,0
35,NM,Foster Care,Black,17,0.08717375369105332,0.06207532171347548,0.20884138424946525,0
35,NM,Investigation,Black,17,0.5527283533380463,0.07587388877179847,0.7014411753307712,0.40401553134532125
35,NM,Confirmed Maltreatment,Black,17,0.28047466210486477,0.07643186532419324,0.4302811181402835,0.130668206069446
35,NM,Termination,Black,17,0.03489768235661042,0.050152628545905235,0.1331968343065847,0
36,NY,Foster Care,Black,17,0.07204298589472087,0.02276348534207793,0.11665941716519361,0.02742655462424813
36,NY,Investigation,Black,17,0.5253017009913935,0.029326322369384396,0.5827812928353869,0.4678221091474001
36,NY,Confirmed Maltreatment,Black,17,0.2957698431405697,0.02936268235642835,0.35332070055916925,0.23821898572197014
36,NY,Termination,Black,17,0.01769753369327766,0.016383967022760616,0.04981010905788846,0
37,NC,Foster Care,Black,17,0.05443836480635279,0.023446343017146258,0.10039319711995945,0.00848353249274613
37,NC,Investigation,Black,17,0.49899580689266476,0.03250737990280969,0.5627102715021718,0.43528134228315774
37,NC,Confirmed Maltreatment,Black,17,0.06347367657175405,0.02426171109130851,0.11102663031071874,0.01592072283278937
37,NC,Termination,Black,17,0.014513951303028391,0.017097711364868165,0.048025465578169994,0
38,ND,Foster Care,Black,17,0.1552129483193542,0.08454357540080126,0.3209183561049247,0
38,ND,Investigation,Black,17,0.6386845050727926,0.08578402840019038,0.8068212007371658,0.47054780940841945
